,specimen_ID,cre,excitation,has_reset_rules,tau,ri,vrest,threshold_i_long_square,threshold_v_long_square,peak_v_long_square,fast_trough_v_long_square,trough_v_long_square,upstroke_downstroke_ratio_long_square,upstroke_downstroke_ratio_short_square,sag,avg_isi,f_i_curve_slope,latency,adaptation,max_burstiness_across_sweeps
105,479225080,Rorb-IRES2-Cre-D,excitatory,True,24.721293018,174.375072122,-74.5719604492,70.0,-36.84375,39.5,-43.375,-57.0000038147,3.46056001527,3.5752138168,0.0902883186936,83.4018181818,0.209598225462,0.06478,0.0241194554219,0.0
106,490283519,Scnn1a-Tg2-Cre,excitatory,True,25.7681413593,121.093638241,-73.8577346802,110.0,-36.28125,32.0625,-45.71875,-57.1250038147,3.46081206661,4.05904545191,0.0830635204911,149.989,0.0900985750222,0.08562,0.111099018927,0.0
107,570459682,Chat-IRES-Cre-neo,inhibitory,True,11.1729998135,168.906092644,-61.2857704163,59.9999961853,-40.59375,37.5,-51.375,-51.4375,2.58471140146,3.11544249107,0.0618418902159,120.311428571,0.13900523386,0.00822,0.0996201651189,0.0
108,515202564,Scnn1a-Tg3-Cre,excitatory,True,20.8559733957,123.906247318,-77.8588638306,100.0,-38.21875,32.0,-48.5312538147,-59.2500038147,3.82407298378,3.83065047134,0.0693726539612,71.5476923077,0.141274452748,0.05996,0.0154623126733,0.0
109,481127348,Pvalb-IRES-Cre,inhibitory,True,6.36040935008,118.437498808,-74.4163742065,230.0,-34.875,12.2500009537,-57.2187538147,-57.34375,1.48883559525,1.69673334062,0.0252852868289,14.21,0.726562493231,0.00983,0.0743123738445,0.0
110,484770879,Rorb-IRES2-Cre-D,excitatory,True,17.4383435205,168.43739152,-75.8291931152,130.0,-36.4062538147,39.1250038147,-50.875,-54.6875038147,3.31806110503,3.86855935297,0.0177898649126,95.125,0.278774436215,0.041875,0.0733398425837,0.187622458
111,504608602,Sst-IRES-Cre,inhibitory,True,37.9927690264,525.000452995,-63.0599975586,50.0,-41.0,27.875,-61.7500038147,-61.8437538147,1.69816055791,1.76712980517,0.0300615541637,37.1746153846,0.4016,0.0149,0.011739926968,0.0
112,566305266,Nkx2-1-CreERT2,inhibitory,True,14.2476171262,174.375116825,-65.881477356,160.0,-45.8437538147,16.5625019073,-56.625,-56.6875038147,1.50806366645,1.48562221257,0.0130160385743,10.1684536082,1.25743980703,0.00494,-7.72783694761e-05,0.0
113,490205998,Scnn1a-Tg2-Cre,excitatory,True,19.1187489981,104.843787849,-74.8752670288,230.0,-41.09375,24.1562519073,-47.21875,-52.5625,3.59336884516,3.34932878333,0.0371695309877,119.192142857,0.137754043741,0.043765,0.138777955466,0.0
114,480273887,Rorb-IRES2-Cre-D,excitatory,True,28.577912789,129.843786359,-68.9887924194,110.0,-34.6875,48.5,-42.8125038147,-53.6875,4.11118103724,4.01787087316,0.119937628508,128.169166667,0.08769018204,0.097435,0.0251319275325,0.0
115,481093525,Pvalb-IRES-Cre,inhibitory,True,8.3145705482,78.2812535763,-69.0012664795,370.0,-30.3125,1.81250011921,-51.5625038147,-51.6562538147,1.26586524113,1.32153680993,0.0584532245994,10.025,0.93112715003,0.005435,,0.0
116,501570114,Vip-IRES-Cre,inhibitory,True,12.5719240367,217.187389731,-72.9392852783,70.0,-40.7812538147,28.8125019073,-49.8125038147,-50.0312538147,2.52689360217,2.83531082658,0.0512986890972,60.3575,0.2203125,0.01412,0.0208385456165,0.0
117,471789504,Ntsr1-Cre_GN220,excitatory,True,15.4400532291,191.406175494,-71.1436080933,150.0,-28.4687519073,29.3125,-41.8125,-43.9687538147,2.71433835394,2.55703411821,0.0643628686666,95.111,0.20146104425,0.03914,0.109118860694,0.428404504
118,500966656,Sst-IRES-Cre,inhibitory,True,23.2444883653,232.031315565,-70.6153488159,70.0,-39.9375038147,21.375,-57.0937538147,-57.2812538147,1.88250579395,1.86344821798,0.0807148590684,49.9884210526,0.360044642857,0.03302,0.0230517520741,0.0
119,482690728,Sst-IRES-Cre,inhibitory,True,10.1087040416,162.544712424,-70.6075286865,110.0,-38.78125,22.7187519073,-63.5937538147,-63.84375,1.18486334297,1.35590037198,0.0740037932992,15.5334920635,0.924452629505,0.01049,0.00354169523006,0.0
120,480778441,Rorb-IRES2-Cre-D,excitatory,True,27.5330781404,241.40624702,-78.1602478027,50.0,-41.09375,46.3750038147,-48.8750038147,-55.8750038147,4.02763322204,3.99639218014,0.0152476402,65.8692307692,0.233664021164,0.06385,0.0368844851295,0.167133102
121,514767977,Vip-IRES-Cre,inhibitory,True,10.90956786,226.093783975,-78.3579406738,59.9999961853,-42.0937538147,28.875,-56.8437538147,-56.9375038147,2.16547421749,2.22345331878,0.155992746353,39.3927272727,0.164123100548,0.01358,0.0298676450198,0.852372035
122,480999763,Htr3a-Cre_NO152,inhibitory,True,10.8556473126,315.937489271,-72.3513641357,40.0,-45.375,28.8437519073,-53.9687538147,-54.15625,2.83195192892,2.79054856662,0.072896912694,19.8426530612,0.602496159754,0.01073,0.0131544278271,0.303887438
123,517319635,Cux2-CreERT2,excitatory,True,27.5812462127,153.437465429,-75.4887542725,110.0,-38.6875,36.2500038147,-48.25,-56.2187538147,3.77158776184,3.49269432416,0.0041912519373,,0.122216555376,0.1058,,0.0
124,579981789,Ndnf-IRES2-dgCre,inhibitory,True,16.7056171225,212.812498212,-72.1645965576,90.0,-42.5,47.4375038147,-54.9062538147,-56.3125,3.63077430989,3.92228659098,0.148680374026,75.7933333333,0.210756972112,0.02552,0.0182141186274,0.0
125,471131311,Rbp4-Cre_KL100,excitatory,True,13.1647589759,127.34374404,-69.2325592041,110.0,-38.6562538147,34.6562538147,-47.625,-53.5000038147,3.00764127377,2.8708313483,0.178190752864,59.558125,0.230699494849,0.0368,0.0142793479805,0.331643896
126,485579168,Rbp4-Cre_KL100,excitatory,True,18.9229147209,122.812658548,-77.0024642944,170.0,-30.8125019073,31.0937519073,-44.1875,-50.0,2.46979508998,3.0502340375,0.112924814224,56.77,0.0276657050454,0.047385,,0.410237869
127,325919795,Rbp4-Cre_KL100,excitatory,True,21.8799708324,254.062503576,-77.1006546021,70.0,-42.4687538147,29.375,-53.8125,-58.9375,2.92140439502,2.38437091677,0.289511501789,61.953,0.235501066098,0.0387,0.0101593608978,0.0
128,510106222,Ctgf-2A-dgCre,excitatory,True,17.018974107,156.874880195,-67.0353393555,110.0,-42.7187538147,38.375,-48.4687538147,-53.0625038147,6.09655607294,5.18909898526,0.0137283848599,68.485,0.191269851802,0.064,0.0268691568529,0.0
129,468120757,Scnn1a-Tg3-Cre,excitatory,True,16.338332716,135.312497616,-69.0844650269,210.0,-27.3750019073,36.25,-43.2500038147,-48.90625,3.13639518111,3.40628905501,0.114090159535,151.493333333,0.136379309735,0.0501,0.199393342765,0.0
130,526950199,Ctgf-2A-dgCre,excitatory,True,18.6092935836,217.85710752,-65.5099563599,40.0,-41.7500038147,40.6875,-50.71875,-55.5000038147,4.35152353559,4.2591335312,0.155089214444,58.2925,0.25,0.02208,0.0562160499965,0.0
131,569730838,Chrna2-Cre_OE25,inhibitory,True,23.7065810963,190.937533975,-76.5436096191,59.9999961853,-40.34375,41.3750038147,-48.65625,-58.8125038147,3.88147755441,3.77511034655,0.131219401956,115.305,0.134640519927,0.06006,0.0699279651913,0.249790444
132,487358945,Cux2-CreERT2,excitatory,True,22.3812942284,151.562646031,-77.8381347656,130.0,-33.40625,33.1875,-45.0312538147,-54.25,4.81533082055,4.96944377001,0.0386723652482,140.73,0.00246319200824,0.10863,,0.0
133,491030723,Sst-IRES-Cre,inhibitory,True,24.515109918,186.718717217,-71.5811462402,120.000007629,-42.65625,12.6562509537,-54.25,-54.5000038147,2.01967008599,2.05387358123,0.0737541764975,36.5066666667,0.333835730118,0.02309,0.148728704121,0.0
134,467003163,Rorb-IRES2-Cre-D,excitatory,True,11.6207900929,130.31257689,-71.0000686646,210.0,-39.21875,42.75,-51.9375,-54.5937538147,3.7668851033,3.67303295027,0.00892730802298,60.6128571429,0.12797618634,0.014835,0.135492200732,0.189683993
135,323777372,Scnn1a-Tg3-Cre,excitatory,True,16.5931222158,144.687533379,-61.4261207581,70.0,-34.6875,35.8437538147,-49.0,-53.28125,3.0914355399,3.92889394871,0.0101551264524,62.0183333333,0.25231092437,0.029715,0.0296417934626,0.0
136,476056333,Scnn1a-Tg2-Cre,excitatory,True,18.713148949,158.125042915,-72.2956085205,90.0,-32.46875,35.71875,-41.5937538147,-47.9375,4.15000956924,4.00422926708,0.0363949500024,71.7215384615,0.172544649826,0.06211,0.0273849560216,0.0
137,557261437,Chat-IRES-Cre-neo,inhibitory,True,11.2271940407,195.089280605,-70.4354019165,90.0,-34.59375,32.15625,-43.21875,-44.28125,2.56555384631,3.34566362873,0.0982809737325,77.7916666667,0.222767857143,0.0138,-0.0314410393938,0.0
138,467831649,Scnn1a-Tg2-Cre,excitatory,True,18.0701405821,96.093788743,-77.2543792725,270.0,-37.90625,29.1250019073,-48.7500038147,-53.1562538147,4.41201440085,4.05596808396,0.0138095831499,72.635,0.0557142857143,0.05712,,0.0
139,565778331,Ndnf-IRES2-dgCre,inhibitory,True,15.5296065634,90.3124585748,-66.5565338135,130.0,-38.90625,47.4062538147,-44.7812538147,-54.0937538147,3.28674188798,3.02994685529,0.18500906229,104.2,0.136731144215,0.04866,0.0504915030512,0.310719132
140,318556138,Pvalb-IRES-Cre,inhibitory,True,10.5300635351,148.749992251,-70.4658660889,110.0,-42.125,26.5,-64.40625,-64.5000076294,1.37892105685,1.40563546351,0.0565289407969,10.33,1.00594994192,0.007635,0.00176158949382,0.0
141,476457450,Nr5a1-Cre,excitatory,True,24.6336885047,210.468634963,-75.3036117554,70.0,-37.7812538147,37.71875,-45.6875,-48.25,3.23716786738,3.60751163592,0.0526439473033,62.894,0.159469707443,0.04292,0.0476945778402,0.388523048
142,476053392,Rorb-IRES2-Cre-D,excitatory,True,19.9462067829,132.031440735,-77.573135376,90.0,-41.3437538147,49.8750038147,-48.9375038147,-55.75,4.0733728869,4.42447057782,0.0269164871424,,0.158219189422,0.131265,,0.202708351
143,475057898,Sst-IRES-Cre,inhibitory,True,24.9753227551,212.499886751,-73.6112442017,90.0,-42.34375,32.6562538147,-59.5312538147,-59.6250038147,2.14101512756,2.06676826086,0.274229347706,45.4195238095,0.37347742098,0.04263,0.00879903622228,0.0
144,502887600,Rorb-IRES2-Cre-D,excitatory,True,22.9521681877,184.843823314,-76.536239624,70.0,-41.46875,37.875,-52.4687538147,-63.3125,4.03911833869,3.54005132791,0.137442618608,103.737777778,0.135894039735,0.05102,0.0399574817659,0.170190275
145,485912047,Cux2-CreERT2,excitatory,True,23.4333560435,177.031293511,-73.6229324341,80.0,-40.4687538147,40.34375,-49.8750038147,-59.1250038147,4.02099086371,4.09388337584,0.0687024816871,88.2835,0.171405456029,0.03633,0.0653829046954,0.178863891
146,480268803,Rorb-IRES2-Cre-D,excitatory,True,28.103135622,248.125001788,-73.4638595581,50.0,-32.78125,44.7187538147,-46.7812538147,-52.5937538147,3.64611331013,2.80324024751,0.0537547953427,53.9873529412,0.282026143791,0.05778,0.0219904320172,0.246668225
147,486893033,Scnn1a-Tg3-Cre,excitatory,True,20.9199814758,178.571432829,-70.2577819824,70.0,-30.8750019073,37.65625,-38.4062538147,-53.6250038147,2.52089401152,3.09327366725,0.130529895425,94.5194444444,0.202618005464,0.06665,0.0392018112521,0.214285714
148,513593674,Cux2-CreERT2,excitatory,True,15.4000760796,134.687542915,-81.1610488892,150.0,-36.1562538147,40.28125,-47.78125,-51.0312538147,3.63151189771,4.30041403575,0.0297235641629,74.37,0.0313543562831,0.04106,0.130370892948,0.244232882
149,322761772,Rorb-IRES2-Cre-D,excitatory,True,19.9989448684,150.312572718,-82.9683837891,110.0,-36.28125,39.9062538147,-48.8437538147,-57.40625,3.13302037984,3.704824362,0.0128363044932,72.1273076923,0.178253437476,0.060175,0.0233147925124,0.23790355
150,475622793,Htr3a-Cre_NO152,inhibitory,True,9.61811320628,162.500083447,-68.185256958,170.0,-41.09375,39.5,-48.3750038147,-51.5000038147,3.03260546373,2.8928666888,0.0564269684255,152.815,0.201339290008,0.00798,0.109238073116,0.101401484
151,515056927,Scnn1a-Tg3-Cre,excitatory,True,26.8565937063,263.593733311,-77.0944213867,50.0,-36.21875,44.8437538147,-51.9062538147,-57.0000038147,3.73799735184,4.01986657942,0.0127053381875,50.4922222222,0.235368659209,0.03494,0.0141302591784,0.136414048
152,521938313,Cux2-CreERT2,excitatory,True,27.1968830394,243.749886751,-75.3940582275,110.0,-33.1875,38.375,-46.8750038147,-51.21875,3.63182083981,3.57041424578,0.036178778857,63.3373333333,0.271845144702,0.04018,0.0224147991835,0.13338301
153,480087928,Rorb-IRES2-Cre-D,excitatory,True,35.8412916819,230.044677854,-73.2083282471,50.0,-36.1562538147,37.5312538147,-48.5,-55.90625,3.52229179453,2.98939106122,0.0323442555964,58.0516666667,0.199214145383,0.05784,0.0183919874829,0.155745408
154,504635521,Ctgf-2A-dgCre,excitatory,True,28.8296120731,268.415033817,-75.5874557495,50.0,-43.40625,31.4687519073,-52.0625038147,-57.4687538147,3.62204094091,3.50302186369,0.122360110283,69.5984615385,0.228333333333,0.05622,0.017931250743,0.0
155,521399472,Cux2-CreERT2,excitatory,True,19.2962646777,87.187461555,-79.1463012695,190.0,-38.9687538147,33.5625,-46.34375,-56.1250038147,3.66987014198,3.81620598022,0.0472240559757,112.095,0.121205357517,0.09148,0.0192024243538,0.0
156,480647923,Scnn1a-Tg2-Cre,excitatory,True,28.8778971711,204.374998808,-67.8072128296,50.0,-28.15625,49.625,-35.59375,-49.0000038147,3.53604880389,4.13321367695,0.100718051195,118.585714286,0.195454545455,0.08357,0.0637968971946,0.204839267
157,490259892,Ntsr1-Cre_GN220,excitatory,True,22.6424192702,206.718668342,-61.2651138306,50.0,-31.96875,28.2812519073,-45.1250038147,-48.25,2.31831811183,2.62299129941,0.215651631355,41.7331818182,0.269510582011,0.042005,0.00830902058591,0.0
158,486264574,Cux2-CreERT2,excitatory,True,20.8553685813,161.250039935,-73.9249649048,150.0,-31.90625,28.0625019073,-45.0312538147,-51.6562538147,3.70864969621,4.0605120572,0.0817527472973,,0.141289438052,0.10578,,0.0
159,486352114,Sst-IRES-Cre,inhibitory,True,7.39733520576,135.156214237,-76.0302276611,170.0,-39.65625,19.1250019073,-64.03125,-64.0625076294,1.47169806818,1.60057244845,0.0549155771732,10.97,0.976904181845,0.0081,0.10711030082,0.0
160,526943222,Ndnf-IRES2-dgCre,inhibitory,True,19.1539949988,179.53132093,-67.0462722778,110.0,-37.09375,26.5000019073,-53.6562538147,-54.5000038147,3.27769707502,2.61938132981,0.0298339929432,51.3175,0.253218889093,0.14006,-0.0168356848018,0.0
161,575774870,Chat-IRES-Cre-neo,inhibitory,True,13.0020286468,167.343825102,-68.0115432739,130.0,-37.3125,32.0,-48.03125,-49.9062538147,3.30089753246,3.26674446956,0.0316576510668,,0.00770548008199,0.01082,,0.0
162,386970660,Nr5a1-Cre,excitatory,True,29.9144457378,226.874992251,-72.0163574219,50.0,-36.78125,33.3125,-48.375,-57.5312538147,3.038636214,3.11829820864,0.0378647483885,70.415,0.213515309063,0.055965,0.016471084038,0.215017065
163,323452245,Sst-IRES-Cre,inhibitory,True,13.8682246811,66.2499591708,-71.9792022705,390.0,-46.875,32.78125,-48.8437538147,-51.21875,3.71880188691,3.633284959,0.0778115019202,,0.0117647063632,0.012775,,0.0
164,513832252,Scnn1a-Tg3-Cre,excitatory,True,15.3103857262,123.906247318,-79.6576766968,80.0,-33.40625,37.90625,-44.96875,-59.0000038147,3.38478026592,3.89081309141,0.119535215199,73.74,0.189501915709,0.05546,0.0292641028905,0.179087875
165,328015342,Sst-IRES-Cre,inhibitory,True,23.5101665142,211.874991655,-70.3972854614,90.0,-42.4687538147,36.59375,-50.71875,-54.15625,2.20564036428,2.1526203703,0.259266614914,71.0076923077,0.300697674419,0.036845,0.0306957107006,0.18228253
166,313861677,Rorb-IRES2-Cre-D,excitatory,True,21.1076413318,220.937460661,-71.0636901855,70.0,-36.46875,50.4375038147,-48.3125,-53.4687538147,4.78039608301,4.75200860801,0.0263815298676,,0.159430255403,0.143365,,0.0
167,526531616,Ndnf-IRES2-dgCre,inhibitory,True,9.05098837273,143.90617609,-72.5579910278,140.0,-34.84375,25.6250019073,-53.4375,-54.5000038147,2.98097344386,2.54660063846,0.0263401363045,28.1123529412,0.303639854706,0.0289,0.0069424950417,0.0
168,476266853,Scnn1a-Tg3-Cre,excitatory,True,15.655497418,181.25012517,-75.177406311,180.0,-40.125,47.0312538147,-52.0,-53.7812538147,4.43597062201,5.23471294316,0.0314755551517,45.055625,0.167357913729,0.018035,0.0794005506301,0.259018812
169,479179020,Rorb-IRES2-Cre-D,excitatory,True,26.8500880675,190.937504172,-71.7251586914,50.0,-43.40625,46.5,-51.6562538147,-56.0625,3.89097900341,4.20822914241,0.0479762889445,74.37875,0.242635658915,0.047025,0.0489789939637,0.0
170,473593847,Sst-IRES-Cre,inhibitory,True,19.0116926295,197.343677282,-74.2608337402,130.0,-40.4062538147,37.0,-57.7812538147,-57.90625,1.96891041411,1.83776846209,0.0626886636019,32.18,0.080397729987,0.02869,0.321472964574,0.0
171,566563603,Nkx2-1-CreERT2,inhibitory,True,13.2754597851,202.723219991,-71.8275680542,110.0,-28.0937519073,16.15625,-52.71875,-56.3437538147,2.63410965572,2.40931369637,0.0289534665644,72.2433333333,0.160497578083,0.12866,-0.00941554688451,0.0
172,491026389,Sst-IRES-Cre,inhibitory,True,22.5301407702,221.0714221,-72.033164978,110.0,-46.0000038147,22.84375,-59.6250038147,-59.65625,1.59552578404,1.6207183559,0.104748919606,45.8125,0.147501030764,0.03428,0.223028649386,0.0
173,563535101,Chat-IRES-Cre-neo,inhibitory,True,10.1107949439,195.624962449,-74.1927108765,90.0,-43.78125,29.0000019073,-51.21875,-51.375,2.88534454159,3.13128128425,0.0724601298571,140.92,0.0224315068493,0.01078,,0.260468935
174,567354967,Chrna2-Cre_OE25,inhibitory,True,21.5677393545,276.875048876,-70.8718795776,50.0,-44.03125,39.78125,-61.0312538147,-61.3125038147,2.77638138682,2.66737425355,0.166442587972,43.9761904762,0.402333333333,0.03044,0.00866905453087,0.0
175,476686112,Sst-IRES-Cre,inhibitory,True,26.9092326635,240.781292319,-64.784072876,50.0,-37.65625,46.40625,-58.5937538147,-58.78125,1.75176736697,1.87129861192,0.116980828345,58.4721875,0.381982758621,0.041995,0.0156101257,0.0
176,466632464,Ntsr1-Cre_GN220,excitatory,True,17.8252477273,172.343745828,-72.852104187,130.0,-33.9375,30.375,-49.4375,-53.40625,2.45581435056,2.54269881563,0.166858181357,93.429,0.162266361849,0.051735,0.02590650925,0.105131348
177,504647603,Rorb-IRES2-Cre-D,excitatory,True,18.2617506984,127.142742276,-78.2927856445,130.0,-33.09375,36.375,-48.5,-54.46875,3.98732449618,4.02718559264,0.0397769920528,,0.182860778988,0.13602,,0.0
178,475751758,Scnn1a-Tg2-Cre,excitatory,True,23.5228038619,161.250039935,-76.4173431396,90.0,-36.5625038147,38.7187538147,-43.0937538147,-53.84375,3.45563788197,3.43339608818,0.0677762702107,92.3588888889,0.147991077281,0.08169,0.020983867868,0.138995869
179,314529406,Rorb-IRES2-Cre-D,excitatory,True,27.682354871,196.874961257,-73.4410629272,50.0,-37.5937538147,42.5,-49.9375,-56.5000038147,4.13520298009,4.42052621973,0.0152577310801,65.4935714286,0.21987804878,0.05602,0.0235217354639,0.142192621
180,477490421,Pvalb-IRES-Cre,inhibitory,True,6.76150268798,81.8749666214,-70.4622573853,410.0,-28.2812519073,10.1562509537,-53.3125038147,-53.3750038147,1.00861739284,1.24022924333,0.0586271584034,13.6514925373,0.661089160388,0.077545,0.00266888703043,0.0
181,475619045,Htr3a-Cre_NO152,inhibitory,True,17.2831047292,252.187520266,-60.1882820129,70.0,-43.15625,28.6250019073,-54.8437538147,-55.0000038147,2.01659334832,2.08493015551,0.0531118363142,,0.0330699791111,0.006925,,0.0
182,475848827,Rorb-IRES2-Cre-D,excitatory,True,43.2594585782,330.312430859,-61.6267166138,30.0000019073,-33.90625,35.0625038147,-46.9375038147,-49.0937538147,2.19324704218,2.85000599422,0.018837178126,43.6254545455,0.340243906312,0.0315,0.0140651737649,0.0
183,475585413,Htr3a-Cre_NO152,inhibitory,True,9.72543455304,214.843794703,-65.2329788208,120.000007629,-34.59375,28.2812519073,-50.9062538147,-51.6250038147,2.52540744172,2.63125434754,0.0324125289917,32.9784482759,0.331308449537,0.008185,0.00865127294143,0.0
184,581138223,Nkx2-1-CreERT2,inhibitory,True,13.7374103783,207.656249404,-64.1587371826,90.0,-34.9687538147,31.0625,-51.6250038147,-54.875,3.60497636859,2.8991824128,0.00674996199086,56.68875,0.228709055877,0.07998,-0.0214219492621,0.0
185,553219924,Chat-IRES-Cre-neo,inhibitory,True,6.62472187892,147.343829274,-76.0901794434,130.0,-49.84375,43.3437538147,-53.28125,-53.3125038147,2.90765609183,2.86411858329,0.0674173012376,79.5216666667,0.161611374408,0.00616,0.0270556197493,0.583843329
186,471819401,Ntsr1-Cre_GN220,excitatory,True,13.7837214968,131.790757179,-77.4934310913,190.0,-32.28125,34.1875038147,-48.9375038147,-50.8125,2.20498476977,2.69065866117,0.160916790366,116.5925,0.1838624339,0.027465,0.120438046972,0.244855967
187,505476170,Cux2-CreERT2,excitatory,True,23.608140987,216.562509537,-71.4015350342,110.0,-36.5625038147,40.6562538147,-50.34375,-54.875,4.24038494249,4.13123493516,0.0540811754763,61.5,0.214845275827,0.03966,0.0144138953618,0.0
188,485578197,Rbp4-Cre_KL100,excitatory,True,19.1808253576,167.96875,-77.261932373,190.0,-32.28125,31.6250019073,-45.8437538147,-48.7500038147,2.87589437518,3.35591294459,0.0941582620144,67.251,0.102876104691,0.040295,0.0688026186588,0.262106307
189,478716304,Sst-IRES-Cre,inhibitory,True,17.2691691057,232.187509537,-71.7542190552,60.0000038147,-44.0625038147,17.1250019073,-60.375,-60.5000038147,1.65355913084,1.67728840339,0.111068345606,39.1310416667,0.433858297411,0.02165,0.0122475851578,0.0
190,330080937,Pvalb-IRES-Cre,inhibitory,True,5.90544778724,123.43750149,-81.435874939,249.999984741,-30.2812519073,10.09375,-55.90625,-56.03125,1.20399245211,1.52779554575,0.0219858903438,,0.921106455632,0.0111,,0.0
191,487306716,Pvalb-IRES-Cre,inhibitory,True,6.28592962619,91.7188674212,-72.9193115234,320.0,-34.9687538147,11.78125,-65.15625,-65.28125,1.00869688929,1.21518453344,0.0427062027156,7.835,1.19048180898,0.006185,0.0874282067645,0.0
192,485570372,Nr5a1-Cre,excitatory,True,20.6727675676,197.142958641,-76.7895889282,90.0,-33.6250038147,38.7187538147,-47.5000038147,-51.6875,3.03996835612,3.40807402512,0.0730278193951,49.2970833333,0.224731192479,0.022735,0.0376878658407,0.280424685
193,486176465,Rbp4-Cre_KL100,excitatory,True,25.7879458292,173.124969006,-77.813873291,90.0,-37.7812538147,38.0000038147,-46.25,-52.3125,4.16579224559,3.37189113944,0.091422341764,79.265,0.154196438486,0.07411,0.0207597174198,0.0
194,490485142,Ntsr1-Cre_GN220,excitatory,True,14.9306682669,154.218822718,-77.58253479,249.999984741,-29.7187519073,24.25,-43.4375038147,-48.5,2.18187656817,2.6259948464,0.161058440804,,0.00969763964295,0.032295,,0.0
195,326734770,Htr3a-Cre_NO152,inhibitory,True,8.73545270738,152.812540531,-66.510597229,100.0,-34.8125038147,16.34375,-50.0,-53.5,2.44398416297,2.53467006361,0.0303231067955,52.0844444444,0.236583936926,0.016285,0.0108590645751,0.355873643
196,476099282,Sst-IRES-Cre,inhibitory,True,17.1776302452,262.890517712,-73.1615219116,80.0,-45.3437538147,36.59375,-59.1250038147,-59.2500038147,2.08832255424,2.12091022076,0.077836945653,80.4063636364,0.353027541384,0.013745,0.0880591216123,0.0
197,475894121,Pvalb-IRES-Cre,inhibitory,True,6.1985856337,149.687573314,-78.5094833374,200.0,-34.0312538147,13.8437509537,-56.46875,-56.5937538147,1.33522396289,1.63544758894,0.0619024634361,14.98,0.780911107238,0.01381,,0.0
198,324053519,Rorb-IRES2-Cre-D,excitatory,True,26.0019863212,146.249994636,-78.3960266113,90.0,-34.5,43.15625,-42.4687538147,-54.53125,4.82586838272,4.75249838426,0.0350065603852,122.786666667,0.0925000052417,0.091185,0.119178591596,0.0
199,488708322,Pvalb-IRES-Cre,inhibitory,True,6.98380743081,105.401821434,-74.5553894043,340.0,-39.65625,9.12500095367,-59.3750038147,-59.4687538147,1.32408115612,1.35742450259,0.0701445862651,10.525,0.117980613568,0.008955,0.109263657957,0.0
200,478947222,Pvalb-IRES-Cre,inhibitory,True,8.316692295,155.156329274,-77.756072998,209.999984741,-36.4375,16.2500019073,-60.0312538147,-60.0937538147,1.37805547524,1.61770892375,0.0138726653531,11.055,0.164508905599,0.01007,,0.0
201,561517025,Nkx2-1-CreERT2,inhibitory,True,6.58957217026,95.3126102686,-72.6440582275,320.0,-32.1875038147,23.3125019073,-54.40625,-54.5000038147,1.37486615319,1.47838962195,0.0731262862682,20.5372093023,0.755639797701,0.07264,0.00589447235473,0.0
202,480351780,Rorb-IRES2-Cre-D,excitatory,True,15.9611719901,136.718794703,-61.491153717,70.0,-37.3750038147,46.03125,-47.2812538147,-53.7812538147,3.53909845229,3.56616982371,0.0877228975296,56.7364705882,0.186829278533,0.029705,0.0233020464716,0.257753274
203,329557305,Rorb-IRES2-Cre-D,excitatory,True,19.0448100312,126.406282187,-83.3443069458,190.0,-36.0000038147,36.78125,-48.7500038147,-54.84375,3.72470463004,3.70842932646,0.013433710672,98.48625,0.107494143057,0.0545,0.126456179057,0.268111455
204,560924223,Chat-IRES-Cre-neo,inhibitory,True,10.8130904886,167.031362653,-69.9117889404,90.0,-37.71875,31.0000019073,-44.4062538147,-48.3125038147,3.00528568496,3.26878884428,0.069448582828,,0.00664715719064,0.01494,,0.0
205,502269786,Nr5a1-Cre,excitatory,True,16.9624803277,142.968714237,-78.8050384521,230.0,-38.5625038147,37.71875,-52.0312538147,-55.0000038147,3.99149406383,4.16069890847,0.00469936151057,149.07,0.196666649667,0.03052,0.201385811602,0.166741979
206,324025297,Rorb-IRES2-Cre-D,excitatory,True,27.9901209637,231.562495232,-74.4558258057,70.0,-35.65625,37.78125,-45.875,-54.5937538147,3.60986538484,3.19283078389,0.0547779798508,81.8504545455,0.183333333333,0.06451,0.025948571503,0.18737205
207,514824979,Htr3a-Cre_NO152,inhibitory,True,11.1733582836,170.31249404,-73.2969207764,70.0,-39.3437538147,16.78125,-50.7500038147,-51.0937538147,2.55515219513,2.98052193701,0.0800907835364,51.1505263158,0.184340659341,0.01136,-0.0165641499269,0.0
208,478793814,Pvalb-IRES-Cre,inhibitory,True,7.29410354744,67.1876892447,-78.4479141235,310.0,-35.40625,11.625,-59.4062538147,-59.5312538147,1.39366292814,1.60945155336,0.0677195191383,17.3557142857,0.716402056968,0.013485,0.00319815885478,0.0
209,515249852,Rbp4-Cre_KL100,excitatory,True,15.289644046,128.78613174,-74.2342147827,110.0,-41.09375,36.75,-50.4687538147,-59.1250038147,2.95575700219,3.17560412493,0.103579640388,59.995,0.206250010984,0.03832,0.00857220641801,0.0
210,485880739,Rbp4-Cre_KL100,excitatory,True,17.6999565475,121.562540531,-70.8589324951,120.000007629,-43.0,44.1875,-46.5625038147,-57.0000038147,3.7168961468,3.57743768653,0.192191585898,77.4791666667,0.173876419927,0.048245,0.0543448401758,0.536924724
